time,longitude,latitude,elevation,T1,T2,RH1,RH2,VW1,VW2,DW1,DW2,HW1,HW2,P
2000-05-29 09:00:00+00:00,-50.31,69.394,323.0,-1.17,-0.90,96.75,95.38,1.56,1.75,,214.0,0.07,,
2000-05-29 10:00:00+00:00,-50.31,69.394,323.0,-0.56,-0.53,92.41,92.48,1.55,1.86,229.4,42.4,0.08,,
2000-05-29 11:00:00+00:00,-50.31,69.394,323.0,-0.35,-0.38,91.1,91.94,1.26,1.49,175.6,44.8,0.08,,
2000-05-29 12:00:00+00:00,-50.31,69.394,323.0,1.18,1.33,85.38,85.39,0.87,1.01,137.6,48.0,0.08,,
2000-05-29 13:00:00+00:00,-50.31,69.394,323.0,2.58,3.14,81.09,80.02,0.6,0.73,109.1,50.6,0.08,,
2000-05-29 14:00:00+00:00,-50.31,69.394,323.0,3.10,3.66,80.42,79.54,0.58,0.71,91.3,75.6,0.08,,
2000-05-29 15:00:00+00:00,-50.31,69.394,323.0,0.23,0.15,85.34,84.31,1.97,2.27,38.3,168.1,0.07,,
2000-05-29 16:00:00+00:00,-50.31,69.394,323.0,-0.12,-0.17,94.44,94.21,1.93,2.2,39.2,156.1,0.07,,
2000-05-29 17:00:00+00:00,-50.31,69.394,323.0,-0.12,-0.20,94.55,94.47,1.58,1.78,39.1,156.5,0.07,,
2000-05-29 18:00:00+00:00,-50.31,69.394,323.0,-0.58,-0.69,97.49,98.11,2.02,2.29,38.3,164.9,0.07,,
2000-05-29 19:00:00+00:00,-50.31,69.394,323.0,-0.74,-1.02,99.05,100.12,2.25,2.57,39.2,155.4,0.07,,
2000-05-29 20:00:00+00:00,-50.31,69.394,323.0,-0.53,-0.77,97.3,99.8,1.97,2.24,39.0,158.0,0.08,,
2000-05-29 21:00:00+00:00,-50.31,69.394,323.0,-0.38,-0.61,95.65,99.13,1.62,1.8,38.4,165.7,0.07,,
2000-05-29 22:00:00+00:00,-50.31,69.394,323.0,-0.98,-1.19,97.17,100.06,1.32,1.43,38.4,164.4,0.05,,
2000-05-29 23:00:00+00:00,-50.31,69.394,323.0,-1.71,-1.80,100.57,102.15,1.32,1.44,38.1,170.4,0.05,,
2000-05-30 00:00:00+00:00,-50.31,69.394,323.0,-1.73,-1.87,100.77,102.65,0.53,0.52,40.6,156.7,0.05,,
2000-05-30 01:00:00+00:00,-50.31,69.394,323.0,-2.18,-2.22,102.56,103.61,0.69,0.75,63.3,124.2,0.05,,
2000-05-30 02:00:00+00:00,-50.31,69.394,323.0,-2.33,-2.27,104.4,104.93,1.12,1.35,67.8,65.3,0.05,,
2000-05-30 03:00:00+00:00,-50.31,69.394,323.0,-2.34,-2.29,103.88,104.42,0.75,0.92,79.0,59.1,0.05,,
2000-05-30 04:00:00+00:00,-50.31,69.394,323.0,-2.51,-2.42,104.29,104.72,0.62,0.79,80.3,59.1,0.05,,
2000-05-30 05:00:00+00:00,-50.31,69.394,323.0,-2.40,-2.39,104.39,104.82,1.85,2.2,66.6,66.3,0.05,,
2000-05-30 06:00:00+00:00,-50.31,69.394,323.0,-2.54,-2.55,103.98,104.3,2.13,2.54,64.8,67.6,0.05,,
2000-05-30 07:00:00+00:00,-50.31,69.394,323.0,-2.49,-2.50,103.78,104.1,2.25,2.69,65.9,67.1,0.05,,
2000-05-30 08:00:00+00:00,-50.31,69.394,323.0,-2.62,-2.62,103.47,103.68,2.94,3.41,62.6,70.2,0.04,,
2000-05-30 09:00:00+00:00,-50.31,69.394,323.0,-3.02,-3.04,103.06,103.34,2.95,3.38,64.3,68.8,0.03,,
2000-05-30 10:00:00+00:00,-50.31,69.394,323.0,-3.15,-3.18,102.65,102.93,3.23,3.65,64.9,68.0,0.04,,
2000-05-30 11:00:00+00:00,-50.31,69.394,323.0,-3.05,-3.11,102.54,102.72,3.22,3.68,66.3,66.6,0.04,,
2000-05-30 12:00:00+00:00,-50.31,69.394,323.0,-3.04,-3.08,102.44,102.52,3.1,3.54,65.9,66.9,0.04,,
2000-05-30 13:00:00+00:00,-50.31,69.394,323.0,-2.94,-3.00,102.24,102.32,3.37,3.84,64.1,68.3,0.04,,
2000-05-30 14:00:00+00:00,-50.31,69.394,323.0,-2.77,-2.87,101.83,101.92,3.43,3.91,64.0,68.5,0.04,,
2000-05-30 15:00:00+00:00,-50.31,69.394,323.0,-2.83,-2.88,101.42,101.82,2.73,3.08,61.7,71.0,0.04,,
2000-05-30 16:00:00+00:00,-50.31,69.394,323.0,-2.75,-2.79,100.91,101.62,2.8,3.16,62.1,70.4,0.04,,
2000-05-30 17:00:00+00:00,-50.31,69.394,323.0,-2.66,-2.75,100.09,101.31,2.63,2.97,63.4,69.1,0.04,,
2000-05-30 18:00:00+00:00,-50.31,69.394,323.0,-2.60,-2.70,99.28,101.32,1.75,1.97,67.5,65.7,0.04,,
2000-05-30 19:00:00+00:00,-50.31,69.394,323.0,-2.37,-2.42,98.59,100.64,1.22,1.37,92.8,54.9,0.04,,
2000-05-30 20:00:00+00:00,-50.31,69.394,323.0,-2.14,-2.12,97.59,99.87,0.91,1.02,102.4,52.1,0.04,,
2000-05-30 21:00:00+00:00,-50.31,69.394,323.0,-2.06,-2.07,97.81,100.89,0.53,0.63,87.5,54.4,0.04,,
2000-05-30 22:00:00+00:00,-50.31,69.394,323.0,-1.59,-1.67,98.71,101.61,0.4,0.43,63.2,96.0,0.04,,
2000-05-30 23:00:00+00:00,-50.31,69.394,323.0,-2.63,-2.58,99.28,101.75,0.58,0.65,52.7,208.7,0.05,,
2000-05-31 00:00:00+00:00,-50.31,69.394,323.0,-3.78,-3.67,100.39,101.78,1.22,1.41,102.2,158.3,0.04,,
2000-05-31 01:00:00+00:00,-50.31,69.394,323.0,-4.21,-3.95,101.15,102.3,1.44,1.77,50.6,234.3,0.04,,
2000-05-31 02:00:00+00:00,-50.31,69.394,323.0,-4.65,-4.29,102.36,103.04,1.8,2.1,61.6,252.4,0.04,,
2000-05-31 03:00:00+00:00,-50.31,69.394,323.0,-3.34,-3.25,103.38,103.75,2.62,2.97,38.4,167.5,0.05,,
2000-05-31 04:00:00+00:00,-50.31,69.394,323.0,-3.35,-3.32,103.07,103.44,2.84,3.2,38.0,172.9,0.04,,
2000-05-31 05:00:00+00:00,-50.31,69.394,323.0,-3.80,-3.71,102.06,102.6,3.01,3.38,36.8,194.3,0.03,,
2000-05-31 06:00:00+00:00,-50.31,69.394,323.0,-3.94,-3.84,101.65,102.19,3.38,3.78,36.9,192.9,0.03,,
2000-05-31 07:00:00+00:00,-50.31,69.394,323.0,-4.12,-4.07,100.94,101.57,3.75,4.21,35.7,219.9,0.04,,
2000-05-31 08:00:00+00:00,-50.31,69.394,323.0,-4.09,-4.04,99.58,100.32,2.67,2.97,36.7,198.7,0.04,,
2000-05-31 09:00:00+00:00,-50.31,69.394,323.0,-4.56,-4.25,97.1,98.24,1.84,2.19,36.7,195.9,0.04,,
2000-05-31 10:00:00+00:00,-50.31,69.394,323.0,-3.58,-3.66,95.42,96.93,2.29,2.55,65.2,232.0,0.04,,
2000-05-31 11:00:00+00:00,-50.31,69.394,323.0,-3.24,-3.38,90.5,94.05,2.93,3.23,173.9,251.9,0.04,,
2000-05-31 12:00:00+00:00,-50.31,69.394,323.0,-2.52,-2.84,82.46,85.03,2.59,2.85,264.4,207.5,0.04,,
2000-05-31 13:00:00+00:00,-50.31,69.394,323.0,-2.81,-2.98,80.0,80.89,2.52,2.82,188.2,44.4,0.05,,
2000-05-31 14:00:00+00:00,-50.31,69.394,323.0,-2.25,-2.29,76.21,74.49,2.74,3.06,217.0,77.6,0.05,,
2000-05-31 15:00:00+00:00,-50.31,69.394,323.0,-1.69,-1.75,75.24,72.87,2.71,2.97,227.6,275.2,0.05,,
2000-05-31 16:00:00+00:00,-50.31,69.394,323.0,-1.51,-1.54,73.9,72.37,1.9,2.1,250.2,102.2,0.06,,
2000-05-31 17:00:00+00:00,-50.31,69.394,323.0,-1.31,-1.24,71.0,69.49,1.27,1.44,165.0,46.1,0.06,,
2000-05-31 18:00:00+00:00,-50.31,69.394,323.0,-1.16,-1.19,70.94,70.24,1.08,1.21,191.6,44.0,0.06,,
2000-05-31 19:00:00+00:00,-50.31,69.394,323.0,-0.77,-0.66,68.54,67.33,0.96,1.16,175.4,45.8,0.06,,
2000-05-31 20:00:00+00:00,-50.31,69.394,323.0,-2.08,-2.06,80.23,77.82,0.82,1.04,213.1,43.6,0.06,,
2000-05-31 21:00:00+00:00,-50.31,69.394,323.0,-3.55,-2.77,80.32,76.4,1.03,1.28,217.4,121.2,0.06,,
2000-05-31 22:00:00+00:00,-50.31,69.394,323.0,-5.69,-5.23,84.03,83.57,2.0,2.51,235.2,71.9,0.06,,
2000-05-31 23:00:00+00:00,-50.31,69.394,323.0,-5.34,-5.03,87.5,86.2,1.82,2.17,169.0,95.6,0.06,,
2000-06-01 00:00:00+00:00,-50.31,69.394,323.0,-4.66,-4.47,84.99,83.43,1.24,1.46,127.8,117.7,0.06,,
2000-06-01 01:00:00+00:00,-50.31,69.394,323.0,-7.45,-7.06,81.63,79.51,2.02,2.45,171.6,46.0,0.06,,
2000-06-01 02:00:00+00:00,-50.31,69.394,323.0,-7.26,-6.89,79.89,78.22,1.27,1.44,120.1,141.5,0.06,,
2000-06-01 03:00:00+00:00,-50.31,69.394,323.0,-8.12,-7.71,80.12,78.69,1.19,1.28,127.1,187.4,0.06,,
2000-06-01 04:00:00+00:00,-50.31,69.394,323.0,-8.72,-8.20,78.49,76.36,2.15,2.46,141.3,158.0,0.06,,
2000-06-01 05:00:00+00:00,-50.31,69.394,323.0,-10.84,-10.02,82.06,78.64,2.65,3.27,148.0,197.3,0.06,,
2000-06-01 06:00:00+00:00,-50.31,69.394,323.0,-10.15,-9.38,80.61,76.96,2.97,3.67,237.9,238.9,0.06,,
2000-06-01 07:00:00+00:00,-50.31,69.394,323.0,-9.91,-9.25,81.62,78.02,2.98,3.61,163.7,266.5,0.06,,
2000-06-01 08:00:00+00:00,-50.31,69.394,323.0,-9.00,-8.43,82.03,78.54,3.08,3.64,35.2,240.5,0.06,,
2000-06-01 09:00:00+00:00,-50.31,69.394,323.0,-6.74,-6.11,76.42,70.9,2.58,3.05,85.9,217.5,0.06,,
2000-06-01 10:00:00+00:00,-50.31,69.394,323.0,-5.45,-5.19,69.94,66.5,2.97,3.42,234.3,133.0,0.06,,
2000-06-01 11:00:00+00:00,-50.31,69.394,323.0,-4.52,-4.36,67.86,64.73,2.64,2.98,160.6,202.4,0.06,,
2000-06-01 12:00:00+00:00,-50.31,69.394,323.0,-3.41,-3.28,68.43,65.22,2.96,3.38,210.2,126.3,0.06,,
2000-06-01 13:00:00+00:00,-50.31,69.394,323.0,-2.14,-2.06,67.28,63.92,2.54,2.84,265.9,83.5,0.06,,
2000-06-01 14:00:00+00:00,-50.31,69.394,323.0,-1.46,-1.42,64.65,61.31,2.56,2.89,274.5,77.8,0.06,,
2000-06-01 15:00:00+00:00,-50.31,69.394,323.0,-0.54,-0.58,64.04,61.66,1.88,2.11,234.9,94.5,0.06,,
2000-06-01 16:00:00+00:00,-50.31,69.394,323.0,-0.08,-0.11,62.47,59.79,1.7,1.92,252.4,88.2,0.06,,
2000-06-01 17:00:00+00:00,-50.31,69.394,323.0,0.07,0.03,63.51,62.26,1.44,1.64,186.0,44.8,0.06,,
2000-06-01 18:00:00+00:00,-50.31,69.394,323.0,0.07,0.01,68.77,68.05,1.38,1.59,244.0,42.1,0.06,,
2000-06-01 19:00:00+00:00,-50.31,69.394,323.0,-0.66,-0.57,68.72,66.86,2.11,2.39,192.3,173.4,0.06,,
2000-06-01 20:00:00+00:00,-50.31,69.394,323.0,-1.96,-1.85,77.04,76.4,2.43,2.82,238.9,48.5,0.06,,
2000-06-01 21:00:00+00:00,-50.31,69.394,323.0,-3.15,-2.99,81.48,81.38,2.68,3.14,241.4,42.2,0.06,,
2000-06-01 22:00:00+00:00,-50.31,69.394,323.0,-4.17,-3.77,78.6,76.94,2.77,3.26,246.7,135.6,0.06,,
2000-06-01 23:00:00+00:00,-50.31,69.394,323.0,-6.08,-5.65,80.23,78.59,3.03,3.58,254.3,71.2,0.06,,
2000-06-02 00:00:00+00:00,-50.31,69.394,323.0,-7.63,-7.09,83.47,81.97,3.06,3.7,258.0,46.7,0.06,,
2000-06-02 01:00:00+00:00,-50.31,69.394,323.0,-8.68,-8.04,85.33,83.7,3.04,3.68,251.3,41.8,0.06,,
2000-06-02 02:00:00+00:00,-50.31,69.394,323.0,-8.48,-7.70,84.54,82.03,3.07,3.71,242.7,42.5,0.06,,
2000-06-02 03:00:00+00:00,-50.31,69.394,323.0,-8.45,-7.84,83.66,81.3,3.71,4.39,261.6,66.8,0.06,,
2000-06-02 04:00:00+00:00,-50.31,69.394,323.0,-9.70,-8.77,86.22,83.62,2.76,3.37,183.3,163.7,0.06,,
2000-06-02 05:00:00+00:00,-50.31,69.394,323.0,-10.34,-9.25,85.76,82.62,2.66,3.18,128.3,192.1,0.06,,
2000-06-02 06:00:00+00:00,-50.31,69.394,323.0,-10.68,-8.29,86.89,81.24,2.66,3.09,34.8,260.0,0.06,,
2000-06-02 07:00:00+00:00,-50.31,69.394,323.0,-8.62,-6.86,83.76,77.79,1.99,2.23,55.4,285.4,0.06,,
2000-06-02 08:00:00+00:00,-50.31,69.394,323.0,-6.56,-4.78,80.13,75.4,1.14,1.35,169.6,96.3,0.06,,
2000-06-02 09:00:00+00:00,-50.31,69.394,323.0,-5.15,-3.58,81.52,76.5,1.07,1.36,187.9,45.9,0.06,,
2000-06-02 10:00:00+00:00,-50.31,69.394,323.0,-2.77,-2.08,78.32,73.72,0.66,0.87,139.4,49.1,0.06,,
2000-06-02 11:00:00+00:00,-50.31,69.394,323.0,0.27,0.82,66.31,62.99,0.42,0.47,132.6,47.6,0.06,,
2000-06-02 12:00:00+00:00,-50.31,69.394,323.0,1.47,1.86,62.28,60.13,0.27,0.27,99.0,127.1,0.06,,
2000-06-02 13:00:00+00:00,-50.31,69.394,323.0,1.29,1.69,64.25,62.86,0.4,0.43,75.2,83.7,0.06,,
2000-06-02 14:00:00+00:00,-50.31,69.394,323.0,-0.31,-0.21,73.12,71.21,0.7,0.8,74.8,61.5,0.06,,
2000-06-02 15:00:00+00:00,-50.31,69.394,323.0,-1.26,-1.22,78.1,75.89,1.42,1.56,62.1,127.8,0.06,,
2000-06-02 16:00:00+00:00,-50.31,69.394,323.0,-2.44,-2.42,86.1,84.48,2.58,2.88,39.3,155.1,0.06,,
2000-06-02 17:00:00+00:00,-50.31,69.394,323.0,-2.25,-2.27,85.85,84.24,1.96,2.17,38.0,170.6,0.06,,
2000-06-02 18:00:00+00:00,-50.31,69.394,323.0,-0.71,-0.55,77.18,76.19,0.56,0.55,106.8,220.1,0.06,,
2000-06-02 19:00:00+00:00,-50.31,69.394,323.0,-0.85,-0.69,78.41,76.92,0.94,1.08,87.2,56.0,0.06,,
2000-06-02 20:00:00+00:00,-50.31,69.394,323.0,-1.20,-1.18,78.21,76.41,0.94,1.09,75.3,59.7,0.06,,
2000-06-02 21:00:00+00:00,-50.31,69.394,323.0,-1.68,-1.64,82.65,80.91,1.5,1.67,52.0,115.4,0.06,,
2000-06-02 22:00:00+00:00,-50.31,69.394,323.0,-2.10,-2.06,87.38,85.5,1.64,1.82,38.9,159.2,0.05,,
2000-06-02 23:00:00+00:00,-50.31,69.394,323.0,-2.27,-2.21,87.75,85.86,2.24,2.51,,157.3,0.06,,
2000-06-03 00:00:00+00:00,-50.31,69.394,323.0,-2.47,-2.38,87.31,85.1,2.07,2.33,,162.6,0.06,,
2000-06-03 01:00:00+00:00,-50.31,69.394,323.0,-3.38,-2.97,88.3,85.25,1.9,2.13,,161.4,0.05,,
2000-06-03 02:00:00+00:00,-50.31,69.394,323.0,-5.61,-3.99,89.63,84.32,2.15,2.42,,174.6,0.06,,
2000-06-03 03:00:00+00:00,-50.31,69.394,323.0,-5.13,-4.10,89.71,84.93,2.08,2.63,37.5,177.0,0.06,,
2000-06-03 04:00:00+00:00,-50.31,69.394,323.0,-5.33,-4.20,87.08,83.98,2.35,2.91,37.8,173.3,0.05,,
2000-06-03 05:00:00+00:00,-50.31,69.394,323.0,-7.19,-5.29,90.17,86.5,2.04,2.7,37.1,183.5,0.06,,
2000-06-03 06:00:00+00:00,-50.31,69.394,323.0,-6.81,-5.80,90.84,88.82,2.59,3.14,96.3,239.6,0.06,,
2000-06-03 07:00:00+00:00,-50.31,69.394,323.0,-4.77,-4.51,92.74,91.35,3.16,3.59,67.1,220.9,0.06,,
2000-06-03 08:00:00+00:00,-50.31,69.394,323.0,-2.89,-2.83,89.5,87.75,4.0,4.46,38.0,172.7,0.06,,
2000-06-03 09:00:00+00:00,-50.31,69.394,323.0,-2.73,-2.63,89.42,87.91,3.89,4.33,38.8,160.0,0.06,,
2000-06-03 10:00:00+00:00,-50.31,69.394,323.0,-2.46,-2.32,87.42,85.65,3.66,4.09,38.2,166.6,0.06,,
2000-06-03 11:00:00+00:00,-50.31,69.394,323.0,-1.30,-1.29,84.68,82.88,3.69,4.08,38.1,167.3,0.06,,
2000-06-03 12:00:00+00:00,-50.31,69.394,323.0,-0.54,-0.55,82.66,80.61,3.46,3.8,38.7,160.8,0.06,,
2000-06-03 13:00:00+00:00,-50.31,69.394,323.0,-0.01,0.01,82.15,79.94,3.23,3.55,38.8,160.9,0.06,,
2000-06-03 14:00:00+00:00,-50.31,69.394,323.0,0.68,0.68,81.19,79.02,2.58,2.85,39.2,155.6,0.06,,
2000-06-03 15:00:00+00:00,-50.31,69.394,323.0,1.30,1.30,81.52,79.38,2.19,2.44,38.9,156.6,0.06,,
2000-06-03 16:00:00+00:00,-50.31,69.394,323.0,1.43,1.43,82.76,81.03,2.12,2.39,37.8,174.6,0.07,,
2000-06-03 17:00:00+00:00,-50.31,69.394,323.0,1.61,1.65,83.02,81.15,2.14,2.44,36.8,187.6,0.07,,
2000-06-03 18:00:00+00:00,-50.31,69.394,323.0,1.70,1.81,83.25,81.31,2.57,2.88,,186.4,0.07,,
2000-06-03 19:00:00+00:00,-50.31,69.394,323.0,1.65,1.84,84.61,82.35,2.37,2.66,,184.1,0.07,,
2000-06-03 20:00:00+00:00,-50.31,69.394,323.0,1.25,1.54,86.06,83.85,2.92,3.28,,186.6,0.07,,
2000-06-03 21:00:00+00:00,-50.31,69.394,323.0,0.95,1.24,86.26,84.41,3.42,3.84,,190.7,0.07,,
2000-06-03 22:00:00+00:00,-50.31,69.394,323.0,0.74,1.10,85.98,84.22,3.55,3.98,,174.3,0.07,,
2000-06-03 23:00:00+00:00,-50.31,69.394,323.0,0.07,0.56,86.93,85.1,3.41,3.97,38.5,163.6,0.08,,
2000-06-04 00:00:00+00:00,-50.31,69.394,323.0,-0.80,-0.23,88.82,86.58,3.21,3.91,37.8,171.7,0.08,,
2000-06-04 01:00:00+00:00,-50.31,69.394,323.0,-1.08,-0.52,88.75,86.67,3.33,4.0,37.9,169.1,0.08,,
2000-06-04 02:00:00+00:00,-50.31,69.394,323.0,-1.00,-0.52,87.86,86.16,4.25,4.83,39.5,152.3,0.08,,
2000-06-04 03:00:00+00:00,-50.31,69.394,323.0,-1.65,-1.14,89.71,88.12,4.27,4.79,,150.6,0.07,,
2000-06-04 04:00:00+00:00,-50.31,69.394,323.0,-1.53,-1.01,88.83,87.07,4.16,4.66,,146.9,0.07,,
2000-06-04 05:00:00+00:00,-50.31,69.394,323.0,-1.60,-1.07,88.41,86.86,4.1,4.59,,149.1,0.07,,
2000-06-04 06:00:00+00:00,-50.31,69.394,323.0,-1.23,-0.67,86.5,84.62,3.69,4.14,,149.4,0.07,,
2000-06-04 07:00:00+00:00,-50.31,69.394,323.0,-1.15,-0.35,85.85,83.09,2.72,3.05,,174.9,0.07,,
2000-06-04 08:00:00+00:00,-50.31,69.394,323.0,-0.84,-0.00,85.29,82.09,1.85,2.26,37.3,180.2,0.07,,
2000-06-04 09:00:00+00:00,-50.31,69.394,323.0,1.05,1.83,83.06,79.54,1.79,2.05,57.9,184.7,0.07,,
2000-06-04 10:00:00+00:00,-50.31,69.394,323.0,3.02,3.92,81.22,77.42,1.67,2.07,93.0,79.7,0.07,,
2000-06-04 11:00:00+00:00,-50.31,69.394,323.0,3.87,4.54,78.1,75.81,2.4,3.05,95.6,53.2,0.07,,
2000-06-04 12:00:00+00:00,-50.31,69.394,323.0,4.06,4.72,77.38,74.9,2.95,3.73,86.6,55.5,0.07,,
2000-06-04 13:00:00+00:00,-50.31,69.394,323.0,3.77,4.39,79.3,76.97,3.13,3.87,91.9,54.1,0.07,,
2000-06-04 14:00:00+00:00,-50.31,69.394,323.0,3.98,4.58,78.6,76.53,3.54,4.36,93.7,53.7,0.08,,
2000-06-04 15:00:00+00:00,-50.31,69.394,323.0,4.22,4.86,77.82,75.86,3.91,4.8,93.6,53.6,0.09,,
2000-06-04 16:00:00+00:00,-50.31,69.394,323.0,4.54,5.21,77.15,75.35,3.95,4.84,94.1,53.4,0.1,,
2000-06-04 17:00:00+00:00,-50.31,69.394,323.0,4.62,5.28,77.81,76.26,3.22,3.6,95.1,,0.1,,
2000-06-04 18:00:00+00:00,-50.31,69.394,323.0,4.79,5.51,77.35,75.5,3.69,4.12,92.6,,0.1,,
2000-06-04 19:00:00+00:00,-50.31,69.394,323.0,4.43,5.13,79.49,77.78,3.36,3.76,95.0,,0.11,,
2000-06-04 20:00:00+00:00,-50.31,69.394,323.0,5.08,5.91,76.82,75.06,4.08,4.56,89.4,,0.12,,
2000-06-04 21:00:00+00:00,-50.31,69.394,323.0,5.00,5.79,77.74,76.06,4.87,6.04,90.6,54.5,0.12,,
2000-06-04 22:00:00+00:00,-50.31,69.394,323.0,4.66,5.40,78.84,77.02,4.42,5.44,93.4,53.6,0.12,,
2000-06-04 23:00:00+00:00,-50.31,69.394,323.0,4.94,5.50,77.11,76.31,1.74,2.15,93.5,56.7,0.12,,
2000-06-05 00:00:00+00:00,-50.31,69.394,323.0,5.04,5.70,75.65,74.51,1.89,2.39,80.2,59.0,0.12,,
2000-06-05 01:00:00+00:00,-50.31,69.394,323.0,4.56,5.43,77.47,74.93,2.14,2.77,80.1,59.2,0.13,,
2000-06-05 02:00:00+00:00,-50.31,69.394,323.0,5.05,6.23,75.47,71.8,1.84,2.39,80.3,63.7,0.12,,
2000-06-05 03:00:00+00:00,-50.31,69.394,323.0,4.93,5.73,74.2,71.57,2.51,3.09,94.0,55.4,0.12,,
2000-06-05 04:00:00+00:00,-50.31,69.394,323.0,4.24,4.88,76.46,73.92,5.39,6.54,93.0,54.0,0.13,,
2000-06-05 05:00:00+00:00,-50.31,69.394,323.0,4.41,5.05,74.41,71.87,5.52,6.66,94.1,53.6,0.13,,
2000-06-05 06:00:00+00:00,-50.31,69.394,323.0,4.29,4.92,74.4,71.68,5.25,6.39,90.7,54.2,0.13,,
2000-06-05 07:00:00+00:00,-50.31,69.394,323.0,3.87,4.45,77.65,75.28,4.03,4.93,85.7,55.6,0.13,,
2000-06-05 08:00:00+00:00,-50.31,69.394,323.0,4.13,4.79,76.8,74.26,4.93,6.07,89.8,54.5,0.13,,
2000-06-05 09:00:00+00:00,-50.31,69.394,323.0,4.62,5.35,74.18,71.55,5.95,7.28,87.7,55.3,0.13,,
2000-06-05 10:00:00+00:00,-50.31,69.394,323.0,4.66,5.35,73.73,71.17,5.7,6.98,86.4,55.6,0.14,,
2000-06-05 11:00:00+00:00,-50.31,69.394,323.0,4.10,4.78,77.06,74.53,3.78,4.66,83.6,57.0,0.14,,
2000-06-05 12:00:00+00:00,-50.31,69.394,323.0,5.17,6.01,72.88,70.59,2.23,2.85,91.7,55.0,0.14,,
2000-06-05 13:00:00+00:00,-50.31,69.394,323.0,6.05,6.88,69.48,68.04,1.68,2.07,98.8,56.4,0.13,,968.7
2000-06-05 14:00:00+00:00,-50.31,69.394,323.0,5.72,6.60,70.29,68.17,4.22,5.18,81.5,57.4,0.14,,968.4
2000-06-05 15:00:00+00:00,-50.31,69.394,323.0,4.97,5.83,74.23,71.74,3.78,4.7,76.8,59.3,0.15,,968.3
2000-06-05 16:00:00+00:00,-50.31,69.394,323.0,5.05,5.97,75.16,72.6,3.87,4.86,76.8,59.1,0.15,,968.9
2000-06-05 17:00:00+00:00,-50.31,69.394,323.0,5.23,6.06,74.78,72.77,3.41,4.26,79.8,57.9,0.16,,968.9
2000-06-05 18:00:00+00:00,-50.31,69.394,323.0,5.47,6.38,74.72,72.83,2.76,3.53,79.8,57.7,0.16,,969.1
2000-06-05 19:00:00+00:00,-50.31,69.394,323.0,6.09,6.88,72.93,71.94,1.46,1.85,82.2,65.2,0.16,,969.7
2000-06-05 20:00:00+00:00,-50.31,69.394,323.0,6.23,6.87,73.8,73.5,1.49,1.89,85.5,59.7,0.17,,970.0
2000-06-05 21:00:00+00:00,-50.31,69.394,323.0,6.45,7.31,74.59,73.78,2.18,2.65,72.3,62.7,0.17,,969.9
2000-06-05 22:00:00+00:00,-50.31,69.394,323.0,8.14,9.21,69.36,68.55,1.38,1.64,76.1,65.8,0.17,,970.5
2000-06-05 23:00:00+00:00,-50.31,69.394,323.0,6.01,6.87,75.1,73.79,3.49,4.29,88.6,55.3,0.17,,970.7
